datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions
12/11/2016,27.3,16.6,21.1,26.4,16.6,21,5.6,37.6,0.116,100,8.33,15.5,10.1,285.8,1017.3,4.6,15.9,108.3,9.3,4,0.44,Rain
13/11/2016,30.2,15.7,22,28.3,15.7,21.6,5.1,36.3,0.133,100,8.33,35.3,11.1,301.1,1017.6,2.4,16,167.8,14.5,6,0.47,Rain
14/11/2016,29.9,16.6,21.5,28.1,16.6,21.2,6.4,41.3,0,0,0,22.3,9.7,291.7,1017.9,1,16,166.7,14.4,6,0.5,Clear
15/11/2016,24.6,13.4,17.9,24.6,13.4,17.9,12.3,72.6,0,0,0,25.6,11.8,269.1,1015.9,4.7,14.2,132.5,11.4,5,0.54,Clear
16/11/2016,20.3,12.9,16.3,20.3,12.9,16.3,12.3,78.7,0,0,0,27.7,21.9,253.7,1011.6,24.8,12.4,121.5,10.5,5,0.58,Partially cloudy
17/11/2016,21.4,11.1,16.5,21.4,11.1,16.5,4.7,46.6,0,0,0,40.7,10.6,343.2,1013.9,8.6,15.9,156.3,13.2,6,0.61,Clear
18/11/2016,25,13.1,17.8,25,13.1,17.8,-6.4,20.9,0,0,0,44.6,9,24.7,1017.2,1.3,16,162,14,6,0.64,Clear
19/11/2016,21.9,9.7,15.4,21.9,9.7,15.4,2.3,46.9,0.018,100,4.17,29.5,12.3,262.5,1017.4,3.9,16,151.2,13.1,6,0.68,Rain
20/11/2016,17.2,12.9,14.4,17.2,12.9,14.4,11.9,85.2,10.398,100,54.17,37.1,10.2,100.3,1014.7,72.4,12.3,122.1,10.5,5,0.71,"Rain, Partially cloudy"
21/11/2016,18.7,13.3,15.7,18.7,13.3,15.7,12,79.6,6.929,100,37.5,22.3,12.9,98,1014.3,50.8,14.6,109.1,9.3,4,0.75,"Rain, Partially cloudy"
22/11/2016,20.3,11.7,15.3,20.3,11.7,15.3,10.4,73.5,0,0,0,19.1,10.8,277.5,1019.1,14.1,15.9,149.6,12.9,6,0.78,Clear
23/11/2016,21.1,10.2,15.6,21.1,10.2,15.6,6.9,59.8,0,0,0,46.4,13.5,310.1,1019.4,3.4,16,154.2,13.2,6,0.81,Clear
24/11/2016,25.8,11.8,17.7,25.8,11.8,17.7,-0.2,33.3,0.135,100,4.17,57.6,8,9.2,1019.2,2,16,159.4,13.8,6,0.84,Rain
25/11/2016,23.7,11.5,16.3,23.7,11.5,16.3,-0.4,37.1,0.121,100,8.33,18.4,7.3,9.2,1017.5,2,16,161.2,13.9,6,0.88,Rain
26/11/2016,16.8,7.5,11.5,16.8,7.5,11.5,6.9,74,3.233,100,20.83,57.6,13.1,273.3,1015.2,41,14.6,117.3,10,6,0.91,"Rain, Partially cloudy"
27/11/2016,17,10.6,13.4,17,10.6,13.4,6.9,68.6,0.31,100,20.83,58.2,37.6,286.5,1015.5,57.3,15.2,82.7,7.2,4,0.94,"Rain, Partially cloudy"
28/11/2016,16.9,8.9,12.8,16.9,8.9,12.8,6,63.8,0,0,0,46.4,9.5,338.7,1013.2,11.2,16,117.4,10.1,4,0.98,Clear
29/11/2016,20.4,8.8,13.7,20.4,8.8,13.7,5.9,63.4,0,0,0,19.8,12,272.6,1015.1,3.2,16,140.4,12.1,6,0,Clear
30/11/2016,19.2,8.2,13.4,19.2,8.2,13.4,1.4,47.6,0.03,100,4.17,27,11.6,287.8,1017.3,1.6,16,149.2,13,6,0.05,Rain
1/12/2016,18.3,10.6,13.7,18.3,10.6,13.7,5,56.7,0,0,0,18.4,12.8,287.1,1014.4,4.4,16,135.1,11.8,5,0.08,Clear
2/12/2016,18,10.2,14.1,18,10.2,14.1,-7.2,26.3,0,0,0,50,19.7,16,1015.8,0.9,16,152.6,13.2,6,0.11,Clear
3/12/2016,19.2,6.5,12.7,19.2,6.5,12.7,-4.7,31.2,0,0,0,44.6,9.9,266.2,1018.4,1,16,148,12.7,6,0.15,Clear
4/12/2016,21,7,13.7,21,7,13.7,3.3,51.7,0.105,100,8.33,51.8,9.2,254.5,1016.7,2.5,15.9,144.9,12.5,6,0.18,Rain
5/12/2016,18.4,8.9,13.4,18.4,8.9,13.4,8.9,75.5,0,0,0,24.1,9.1,150.4,1014,21.2,13.4,119.2,10.3,5,0.22,Partially cloudy
6/12/2016,17.2,11.9,14.5,17.2,11.9,14.5,10.1,75.8,0,0,0,24.1,9.8,254.1,1015,58.3,15.2,114.2,9.9,5,0.25,Partially cloudy
7/12/2016,17.6,10.6,13.2,17.6,10.6,13.2,8.7,74.7,0,0,0,17.6,13.1,271.5,1018.5,28,13.7,95,8.2,4,0.25,Partially cloudy
8/12/2016,18.2,9.6,13.9,18.2,9.6,13.9,7.9,68.8,0,0,0,23.4,11.7,262.7,1022.9,24.9,14.8,109.4,9.4,4,0.32,Partially cloudy
9/12/2016,18,11,14.1,18,11,14.1,11.2,83.4,0,0,0,19.8,7.3,104.1,1023,35.1,13.5,111.1,9.7,4,0.36,Partially cloudy
10/12/2016,18.3,12.2,14.9,18.3,12.2,14.9,12.6,86.3,0,0,0,21.2,8.1,265.1,1020.5,91.5,6.3,104.3,9,5,0.39,Overcast
11/12/2016,18.1,15.1,16.3,18.1,15.1,16.3,14,86.6,0.126,100,8.33,26.6,7.9,240.8,1018.9,95.3,12,99.6,8.5,4,0.43,"Rain, Overcast"
12/12/2016,18.2,14.1,15.5,18.2,14.1,15.5,13.3,87.2,0,0,0,21.2,8.6,271.8,1018.4,59.1,12.1,84.9,7.4,3,0.46,Partially cloudy
13/12/2016,18.5,13.1,15.2,18.5,13.1,15.2,12.4,84.2,0,0,0,23,11.2,278.5,1018.8,50.1,9.4,110.4,9.5,4,0.5,Partially cloudy
14/12/2016,20.6,10.9,14.8,20.6,10.9,14.8,11.7,83.3,0,0,0,19.8,9.3,268.9,1017.9,3.9,8,123.3,10.7,5,0.53,Clear
15/12/2016,18.2,12.2,14.5,18.2,12.2,14.5,12.4,88.4,8.32,100,25,40.7,12.1,110.8,1015.5,47.7,7.4,65.5,5.6,3,0.56,"Rain, Partially cloudy"
16/12/2016,16.3,11.6,14.5,16.3,11.6,14.5,9.7,75.2,10.504,100,41.67,55.1,25.5,234.9,1011.1,61.8,11.6,56.9,5,3,0.59,"Rain, Partially cloudy"
17/12/2016,15.7,8.8,11.6,15.7,7.6,11.3,-1.2,42.7,0,0,0,51.8,12.1,302.6,1019.2,0.6,16,143.5,12.5,6,0.63,Clear
18/12/2016,18.6,5.9,11.5,18.6,5.9,11.5,-4,37.6,0,0,0,20.9,6.8,348.2,1021.5,0.6,16,144.3,12.6,6,0.66,Clear
19/12/2016,21.6,5.5,12.8,21.6,5.5,12.8,-7.1,29.6,0,0,0,25.9,6.8,22.9,1023,0.5,16,146.5,12.7,6,0.69,Clear
20/12/2016,25.5,9.8,17.3,25.5,9.1,17.2,-8.7,16.8,0,0,0,23,9.1,15.6,1020.7,2.9,16,141.2,12.3,6,0.75,Clear
21/12/2016,20.4,13.2,16.4,20.4,13.2,16.4,3.8,49.8,10.719,100,29.17,32,12.7,49.9,1016,79.4,14.5,49.4,4.4,3,0.76,"Rain, Partially cloudy"
22/12/2016,18.6,12,14.5,18.6,12,14.5,11.6,82.9,7.847,100,45.83,24.8,9.2,66.3,1013.5,66.7,15.2,31.8,2.6,2,0.79,"Rain, Partially cloudy"
23/12/2016,17,11.2,14.6,17,11.2,14.6,11.9,84.5,25.646,100,37.5,50,21.8,126.9,1015.2,99,13.1,63,5.4,3,0.82,"Rain, Overcast"
24/12/2016,14.5,9.2,11.7,14.5,9.2,11.7,2.8,57.1,4.343,100,16.67,53.2,16,295.3,1008.4,45.4,15.7,129.3,11.2,6,0.85,"Rain, Partially cloudy"
25/12/2016,13.9,6.6,9.9,13.9,6.6,9.8,-0.9,48.2,0,0,0,25.9,7.7,316.1,1018,17.3,16,136.6,11.7,5,0.89,Clear
26/12/2016,17.5,7.8,11.8,17.5,7.7,11.8,-0.5,44.1,0,0,0,23.4,11.8,56.8,1021.7,24.5,16,104.1,9.1,4,0.92,Partially cloudy
27/12/2016,21.5,8.3,14.3,21.5,7.4,14.2,-1.2,35.8,0,0,0,22,13.4,5.8,1021.1,0.9,16,140.3,12,6,0.95,Clear
28/12/2016,26.1,11.3,17.2,26.1,11.3,17.2,-0.2,32.3,0,0,0,20.2,8.9,14.5,1019.4,1.3,16,143,12.1,6,0,Clear
29/12/2016,26.9,12.9,18.8,26.4,12.9,18.8,0.2,30.1,0,0,0,20.5,10.3,3,1018.7,5.4,16,139.3,12,6,0.02,Clear
30/12/2016,17.9,13.3,15.3,17.9,13.3,15.3,11,76.7,4.288,100,33.33,30.2,12.2,282.2,1016.2,98.9,14.4,74.4,6.3,4,0.05,"Rain, Overcast"
31/12/2016,14.7,8.5,12.6,14.7,8.5,12.6,10.7,88.3,3.84,100,33.33,29.5,10.2,274.1,1013,85.9,13.3,36.1,2.8,2,0.09,"Rain, Partially cloudy"
1/1/2017,15.1,6.4,10.7,15.1,6.4,10.6,5.8,73.1,0,0,0,24.1,10.7,118.9,1013.4,27.6,15.4,133.9,11.6,5,0.12,Partially cloudy
2/1/2017,14,10.6,12.2,14,10.6,12.2,7.5,73.2,0,0,0,23.8,8.6,125.1,1018.4,68.2,16,52.9,4.5,2,0.16,Partially cloudy
3/1/2017,15.4,9,12.1,15.4,9,12.1,7.2,73,0,0,0,15.5,4.3,23.1,1021,25.8,15.9,83.4,7.1,3,0.2,Partially cloudy
4/1/2017,16.8,8.8,12.8,16.8,8.8,12.8,8.7,76.9,0.428,100,16.67,18,10.3,98.9,1019.7,79.1,13.8,69.3,5.9,4,0.23,"Rain, Partially cloudy"
5/1/2017,17.7,13.1,14.5,17.7,13.1,14.5,13,90.7,7.052,100,45.83,22,13.2,104.4,1015.2,84.5,10.6,32.6,2.9,2,0.25,"Rain, Partially cloudy"
6/1/2017,18.3,10.6,14,18.3,10.6,14,9.6,76.5,0,0,0,17.6,8.2,4.6,1017.4,23.9,15.4,100.1,8.8,4,0.3,Partially cloudy
7/1/2017,20.5,11.1,15.3,20.5,11.1,15.3,7.7,61.9,1.862,100,33.33,22.7,10.5,8.3,1021.3,64.4,15.9,90.2,7.8,4,0.34,"Rain, Partially cloudy"
8/1/2017,25.1,11.8,17.7,25.1,11.8,17.7,7.1,53.4,0,0,0,16.9,7.9,287.1,1020.9,3.5,16,133.2,11.5,6,0.37,Clear
9/1/2017,17,13,14.8,17,13,14.8,12.1,84.3,15.856,100,37.5,27.7,11.3,111.1,1020.8,61,13,53.8,4.7,3,0.41,"Rain, Partially cloudy"
10/1/2017,15.6,10.7,13.3,15.6,10.7,13.3,11.4,87.9,1.301,100,45.83,26.3,7.9,157.4,1019.4,63.5,14.5,58.6,5.1,2,0.44,"Rain, Partially cloudy"
11/1/2017,18.3,13.8,15.3,18.3,13.8,15.3,12.5,84.3,6.425,100,41.67,37.8,13,264.1,1015.7,63.4,13.3,111,9.6,5,0.48,"Rain, Partially cloudy"
12/1/2017,14,11.3,12.8,14,11.3,12.8,11.3,90.6,21.861,100,62.5,30.2,9.1,86.4,1014,79.5,11.8,32,2.7,2,0.5,"Rain, Partially cloudy"
13/1/2017,15.9,9.6,12.6,15.9,9.6,12.6,9.2,81.1,0,0,0,24.8,10.1,282.9,1015.8,47.1,13.9,112,9.7,5,0.54,Partially cloudy
14/1/2017,21.2,8.4,14.6,21.2,8.4,14.6,8,68.1,0,0,0,42.5,8.9,215.2,1015.7,3.2,15,151.1,13.1,6,0.58,Clear
15/1/2017,17.9,11.6,14.4,17.9,11.6,14.4,10.3,77,0,0,0,26.3,11.2,101.2,1017,66.5,15.9,99.1,8.5,4,0.61,Partially cloudy
16/1/2017,17.9,11.5,14.2,17.9,11.5,14.2,10.2,78.3,0,0,0,19.4,12.8,281.8,1017.5,37.8,15.7,143.4,12.4,6,0.64,Partially cloudy
17/1/2017,19.6,8.1,13.3,19.6,8.1,13.3,6.3,66.3,0,0,0,21.2,14.8,270.5,1019,1.6,15.6,158.8,13.7,6,0.67,Clear
18/1/2017,15.7,8.5,12.4,15.7,8.5,12.4,7.9,74.5,0.819,100,8.33,20.2,14.7,228.8,1020.4,52.4,14.8,102.7,9,5,0.7,"Rain, Partially cloudy"
19/1/2017,17.5,11.2,13.8,17.5,11.2,13.8,10.2,80.3,15.138,100,41.67,44.9,21.3,249.2,1013.6,71.7,13.3,129.3,11.2,5,0.75,"Rain, Partially cloudy"
20/1/2017,14.9,11,12.2,14.9,11,12.2,9.7,85.1,24.117,100,50,66.6,24.3,253,1003.2,71.7,12.7,33.2,2.9,3,0.77,"Rain, Partially cloudy"
21/1/2017,16.3,8,12.5,16.3,8,12.5,6.6,67.8,0,0,0,50,16,266.3,1011.8,21.4,16,147.6,12.7,6,0.8,Partially cloudy
22/1/2017,13.3,10.4,11.6,13.3,10.4,11.6,9.6,87.7,56.336,100,83.33,47.9,26.6,97.6,1016.2,91.8,10.6,17.8,1.6,1,0.83,"Rain, Overcast"
23/1/2017,13.1,7.9,11.3,13.1,7.9,11.3,7.2,76.5,13.345,100,54.17,50,19.8,254.2,1011.6,61.5,15.1,104.7,9.2,4,0.87,"Rain, Partially cloudy"
24/1/2017,14.1,4.9,9.6,14.1,4.9,9.6,4,70,0,0,0,20.2,10.4,290.1,1016.5,6.4,16,142.6,12.2,6,0.9,Clear
25/1/2017,15.3,5.6,10.3,15.3,5.5,10.2,3.8,66.5,0,0,0,18.7,10.2,299.6,1024.4,1.8,16,165.5,14.3,6,0.93,Clear
26/1/2017,17.5,6.3,11.5,17.5,6.3,11.5,2.1,55.2,0,0,0,20.2,9.8,341.6,1026.1,2.6,16,169.2,14.6,6,0.96,Clear
27/1/2017,16.8,7.4,12,16.8,7.4,12,-0.6,44.5,0,0,0,68.4,9.4,258.2,1030.1,1.2,16,175.7,15.2,7,0,Clear
28/1/2017,22.8,5.8,13.6,22.8,5.8,13.6,-0.9,42.6,0,0,0,27.7,6.6,296.9,1029.1,0.2,16,178.8,15.3,7,0.03,Clear
29/1/2017,25.5,8.6,16.2,25.5,8.6,16.2,-2.1,31.4,0,0,0,23,4.3,303.7,1023.9,0.1,16,178.2,15.3,7,0.07,Clear
30/1/2017,26,11.7,17.9,26,11.7,17.9,0,32.1,0,0,0,20.5,8.9,311,1020.1,2.5,16,178.1,15.2,7,0.1,Clear
31/1/2017,23.5,10.4,16.2,23.5,10.4,16.2,3.7,46,0,0,0,16.9,10.6,290,1018.8,2.4,16,178.5,15.4,7,0.14,Clear
1/2/2017,20.8,9.3,13.8,20.8,9.3,13.8,7.3,67.2,0,0,0,23,10.1,175.9,1018.5,12.2,13.8,177.1,15.2,7,0.17,Clear
2/2/2017,19.4,11.3,14.9,19.4,11.3,14.9,8.9,69.3,0,0,0,18.4,9.1,259.7,1019.4,70.4,13.3,141.3,12.1,6,0.21,Partially cloudy
3/2/2017,15.9,13,14.7,15.9,13,14.7,12.6,87.7,5.734,100,62.5,27.7,9.7,99.7,1018.5,94.2,9,37.8,3.1,1,0.25,"Rain, Overcast"
4/2/2017,18.1,13.1,14.8,18.1,13.1,14.8,12.1,84.6,0,0,0,23,14.6,266.8,1019,69.7,11.1,99.8,8.6,4,0.28,Partially cloudy
5/2/2017,15.7,12.9,13.9,15.7,12.9,13.9,10.7,81.5,0,0,0,21.2,8.3,86,1016.7,92.6,13,73.4,6.2,3,0.31,Overcast
6/2/2017,16,12,14,16,12,14,12.5,90.7,16.416,100,50,38.9,15.1,99.8,1017.4,86.1,10.5,37.1,3.2,2,0.35,"Rain, Partially cloudy"
7/2/2017,17.8,14.4,16,17.8,14.4,16,14.7,92.1,5.344,100,66.67,36.7,10.1,163.8,1019.9,94.6,7.7,58.7,5,3,0.39,"Rain, Overcast"
8/2/2017,21.1,15,17.2,21.1,15,17.2,15.2,88.7,0.833,100,16.67,20.9,9.9,260.4,1020.2,72.9,10.3,111.4,9.7,4,0.42,"Rain, Partially cloudy"
9/2/2017,22.3,14.2,16.8,22.3,14.2,16.8,14.2,85.6,0,0,0,20.9,10.5,258.5,1016.7,28.3,10.5,170.3,14.7,6,0.46,Partially cloudy
10/2/2017,17.9,8.4,15.5,17.9,8.4,15.5,13.7,89.2,6.552,100,37.5,22.3,10.2,28.5,1016.6,60,10.8,85.5,7.3,3,0.5,"Rain, Partially cloudy"
11/2/2017,17.1,13.1,15.1,17.1,13.1,15.1,12.3,83.9,2.528,100,20.83,21.6,7.9,235.8,1017.8,75.2,13.6,113,9.6,4,0.53,"Rain, Partially cloudy"
12/2/2017,23,9.9,16.2,23,9.9,16.2,8.9,65.7,0,0,0,53.6,7.5,288.3,1017.4,10.2,16,197.2,17.1,7,0.56,Clear
13/2/2017,23.6,11.8,17.4,23.6,11.8,17.4,6.7,53.4,0,0,0,19.4,8,179.4,1016.2,3.1,16,190.3,16.4,7,0.59,Clear
14/2/2017,21.8,13.2,16.1,21.8,13.2,16.1,12,78.2,0,0,0,22,11.6,264.7,1017.5,15.9,14.6,199.9,17.4,7,0.62,Clear
15/2/2017,25.3,11.3,16.6,25.3,11.3,16.6,10,69.8,0,0,0,21.2,11.9,272.4,1018,13,12.9,203.2,17.7,7,0.65,Clear
16/2/2017,19.3,11,15,19.3,11,15,11.1,78.6,0,0,0,31.7,10.8,244.2,1015.2,41.6,11.2,166.1,14.4,7,0.69,Partially cloudy
17/2/2017,15.8,12,14,15.8,12,14,11.8,86.7,37.314,100,66.67,70.6,23.1,126.2,1003.8,92.6,12,21.3,1.9,1,0.72,"Rain, Overcast"
18/2/2017,15.8,11.5,13.1,15.8,11.5,13.1,10.7,85.7,3.231,100,41.67,27.7,12.4,82.8,1001.4,74.1,13.8,83.5,7.2,3,0.75,"Rain, Partially cloudy"
19/2/2017,16.5,11.7,13.7,16.5,11.7,13.7,10.2,80.2,0.204,100,12.5,23.4,8.7,118.9,1013.8,89,15.2,90.8,7.8,4,0.78,"Rain, Partially cloudy"
20/2/2017,17.4,12,14.2,17.4,12,14.2,11.6,85.1,1.436,100,37.5,37.1,12.4,110.5,1024,90.8,13,44.1,3.7,2,0.81,"Rain, Overcast"
21/2/2017,18.9,14.2,16.4,18.9,14.2,16.4,12.8,80.2,0.768,100,12.5,18.7,11.5,287.8,1025,91.6,14.6,101.5,8.8,4,0.85,"Rain, Overcast"
22/2/2017,17.7,10.7,14.6,17.7,10.7,14.6,7.7,66.8,0,0,0,47.9,17.7,281.4,1019,22.5,15.3,166.4,14.3,6,0.88,Partially cloudy
23/2/2017,15.8,9.8,12.7,15.8,8.6,12.7,-3.5,33.2,0,0,0,48.2,22.2,315,1017.8,1.5,16,225.2,19.5,8,0.91,Clear
24/2/2017,16.7,6.6,11.7,16.7,6.6,11.7,-1.8,40.7,0,0,0,29.2,17.5,280,1020.7,1.2,16,226,19.4,8,0.94,Clear
25/2/2017,17.3,6.5,11.8,17.3,6.5,11.8,4.2,60.9,0,0,0,27.7,11.3,267,1018.6,23.7,16,197.9,17,8,0.97,Partially cloudy
26/2/2017,13.8,9.7,11.8,13.8,9.7,11.8,6.7,71.2,1.679,100,33.33,31.7,11.4,125.1,1015.2,84.2,16,79.7,6.9,3,0,"Rain, Partially cloudy"
27/2/2017,15.2,11.1,12.9,15.2,11.1,12.9,7,67.5,0,0,0,16.9,10.9,61.6,1011.6,77.2,16,57.7,5,3,0.04,Partially cloudy
28/2/2017,17.8,9.2,13.3,17.8,9.2,13.3,3.3,51.6,0,0,0,25.9,14.8,269.7,1017.9,9.1,16,218,18.8,8,0.08,Clear
1/3/2017,22.8,8.6,15.6,22.8,8.6,15.6,1.2,41.6,0,0,0,20.2,11.9,290.2,1023.4,0.6,16,238,20.7,8,0.11,Clear
2/3/2017,25.6,9.2,17.6,25.6,9.2,17.6,-1.9,30.4,0,0,0,21.2,11.7,290.2,1020.5,1.7,16,239.8,20.7,8,0.15,Clear
3/3/2017,26.5,13.1,19,26.5,13.1,19,-2.4,25.7,0,0,0,27.7,13.3,316.4,1015.6,2.4,16,243.2,21,8,0.19,Clear
4/3/2017,21,11.8,15.8,21,11.8,15.8,6.9,57,0,0,0,28.8,11.8,172.5,1015.7,10.5,16,203,17.6,7,0.22,Clear
5/3/2017,16.5,10.5,13.9,16.5,10.5,13.9,7.9,68.3,0.042,100,4.17,50,20.6,244.2,1015.8,54.3,15.6,97.8,8.7,4,0.25,"Rain, Partially cloudy"
6/3/2017,17.9,8.4,13.1,17.9,7.7,13,-0.8,39.7,0,0,0,38.9,11.5,306.6,1021.1,0.9,16,246.5,21.5,8,0.29,Clear
7/3/2017,23.6,9.8,16,23.6,9.8,16,1.7,40.6,0,0,0,21.6,11.1,294.9,1021,2.4,16,242.5,21.1,8,0.33,Clear
8/3/2017,28,12.6,19.4,26.7,12.6,19.3,5,43.2,0,0,0,22,10.8,272,1017.6,3.8,16,242.9,21,8,0.36,Clear
9/3/2017,28.5,13.5,20.6,27.2,13.5,20.4,7.4,45.7,0,0,0,25.9,9,270.6,1017,1.6,16,249.9,21.5,8,0.4,Clear
10/3/2017,26,13.5,19.4,26,13.5,19.4,8.3,51.1,0,0,0,23.8,11.4,259.9,1016.6,4,15.1,221.2,19.2,8,0.44,Clear
11/3/2017,26.3,13.2,18.6,26.3,13.2,18.6,10.7,63.7,0,0,0,28.8,13.6,262.1,1015.2,1.8,14.7,253.4,22,9,0.47,Clear
12/3/2017,26.7,12.2,17.6,26.6,12.2,17.6,12,72.9,0,0,0,29.5,9.3,277.6,1015.2,22.5,8.1,266.8,22.1,9,0.5,Partially cloudy
13/3/2017,27.4,13.3,18.2,27.1,13.3,18.1,12.3,72.9,0,0,0,28.1,8.6,251.6,1015.9,31.1,6.7,260.7,22.5,9,0.54,Partially cloudy
14/3/2017,27.1,11.6,18.5,26.6,11.6,18.5,11.2,67.6,0,0,0,27.7,9.3,266.4,1017,16.7,10.1,260.8,22.5,9,0.57,Clear
15/3/2017,27.2,14.2,19.1,26.9,14.2,19.1,11.9,66.1,0,0,0,32.4,12.1,258.5,1017.8,4.5,11.7,253.4,21.9,9,0.6,Clear
16/3/2017,24.6,14.3,18.4,24.6,14.3,18.4,12.7,70.7,0,0,0,28.1,10.9,227.9,1018,2.5,14.5,258.8,22.3,8,0.63,Clear
17/3/2017,24.2,12.3,17.1,24.2,12.3,17.1,12.6,77.4,0,0,0,24.8,11.1,267.1,1016.5,16.5,8.3,254.6,22.1,9,0.67,Clear
18/3/2017,22.2,14.2,17.4,22.2,14.2,17.4,12.5,74.5,0,0,0,28.4,9.7,257.7,1017.8,42.2,8.7,255.1,21.9,9,0.7,Partially cloudy
19/3/2017,23.5,13.6,16.7,23.5,13.6,16.7,12.2,76.1,0,0,0,29.9,16.1,244.8,1017.8,37.2,10.1,251.6,21.7,9,0.73,Partially cloudy
20/3/2017,20.5,14.8,16.8,20.5,14.8,16.8,10.5,67.6,0,0,0,33.5,15.3,244.5,1018.6,57.3,15.5,240.6,20.9,9,0.75,Partially cloudy
21/3/2017,18.6,14.2,15.8,18.6,14.2,15.8,12.2,79.8,1.553,100,29.17,31.7,9.8,113,1018.5,80.6,13.4,70.4,6.2,3,0.8,"Rain, Partially cloudy"
22/3/2017,19.3,14.2,16.3,19.3,14.2,16.3,12.3,78.2,0.668,100,20.83,49,21.4,271.8,1015.9,38.5,13.9,190.8,16.4,6,0.83,"Rain, Partially cloudy"
23/3/2017,19.7,12.2,15.8,19.7,12.2,15.8,6.3,55.9,0,0,0,43.6,23.6,273.5,1018.6,6.1,15.9,270.5,23.3,9,0.86,Clear
24/3/2017,20.9,11.9,15.7,20.9,11.9,15.7,9.2,66.5,0,0,0,34.6,16.2,266,1022.8,13,16,271,23.6,9,0.89,Clear
25/3/2017,20,12.9,16.1,20,12.9,16.1,11.1,72.9,0,0,0,33.8,17.9,255.4,1018.5,40,16,181.5,15.7,6,0.92,Partially cloudy
26/3/2017,20.2,13.7,16.2,20.2,13.7,16.2,11.2,73.1,0,0,0,31.7,24.7,252.3,1016.9,39.3,15.4,210.2,18.4,7,0.96,Partially cloudy
27/3/2017,22.3,12.7,17.5,22.3,12.7,17.5,6.9,55.3,0,0,0,60.8,24.8,309.4,1015.4,14.7,15.9,273.5,23.5,9,0,Clear
28/3/2017,25,13.7,19.2,25,13.7,19.2,5.6,43.9,0,0,0,32.8,14.6,269.6,1015.2,1.3,15.9,288.7,25,9,0.02,Clear
29/3/2017,27.2,13.2,19.7,26.3,13.2,19.7,7.2,47.9,0,0,0,37.8,13.5,257.9,1015.9,1.4,16,290,25,9,0.06,Clear
30/3/2017,22.3,14.7,18.4,22.3,14.7,18.4,8.4,56.2,0,0,0,59.4,19.3,284.1,1011.7,1.4,15.7,287.1,24.8,9,0.09,Clear
31/3/2017,22.8,14.2,17.6,22.8,14.2,17.6,-0.2,32.1,0,0,0,49.8,25.7,293.1,1009.1,0.3,16,297.8,25.9,9,0.13,Clear
1/4/2017,22.5,11.9,17.1,22.5,11.9,17.1,6.6,52.4,0,0,0,40.3,16.8,248,1014,0.6,15.9,294.2,25.5,9,0.17,Clear
2/4/2017,24.4,13.3,17.1,24.4,13.3,17.1,10.6,67,0,0,0,37.1,11.8,244.8,1015,3.6,15.8,292,25.3,9,0.2,Clear
3/4/2017,19.4,13.7,15.8,19.4,13.7,15.8,10.8,73,0,0,0,34.9,11,225.5,1013.1,74.3,14.8,272.6,23.7,9,0.25,Partially cloudy
4/4/2017,22.9,14.8,17.4,22.9,14.8,17.4,11,67,0,0,0,34.9,16.2,251.8,1015.3,42.8,14.9,294.6,25.4,9,0.27,Partially cloudy
5/4/2017,27.4,13.8,19.3,26.5,13.8,19.3,11.3,64.6,0,0,0,38.2,12.6,246.9,1016.3,2.7,14.1,296.2,25.8,9,0.31,Clear
6/4/2017,24.8,13.9,17.6,24.8,13.9,17.6,12.9,75.9,0,0,0,33.8,16.5,255.9,1015.4,20.3,12.5,263.8,22.8,9,0.34,Partially cloudy
7/4/2017,21.2,13.8,17.1,21.2,13.8,17.1,10.9,68.4,0,0,0,33.5,20.1,234.7,1016.8,48.2,15.5,253.9,21.9,8,0.38,Partially cloudy
8/4/2017,20,13.6,16.4,20,13.6,16.4,9.5,65.6,3.627,100,29.17,51.8,32.8,271.3,1016,46.9,14.6,285,24.4,9,0.41,"Rain, Partially cloudy"
9/4/2017,21.2,11.4,16.2,21.2,11.4,16.2,6.2,53,0,0,0,39.6,15.5,259.9,1016.9,6.4,16,265.2,23,9,0.45,Clear
10/4/2017,24.8,11.9,17.7,24.8,11.9,17.7,4.6,44.5,0,0,0,39.6,17.4,257.4,1016.3,1.6,16,315.4,27,10,0.5,Clear
11/4/2017,23.3,12.2,17.3,23.3,12.2,17.3,7.2,53.7,0,0,0,51.8,15.8,257.9,1015.5,2.5,16,289.9,25,9,0.52,Clear
12/4/2017,22.4,13.1,17.4,22.4,13.1,17.4,11.2,68.6,0,0,0,39.6,13.4,248.1,1016.5,8.4,15.7,307.6,26.6,10,0.55,Clear
13/4/2017,21,13.3,16.7,21,13.3,16.7,10.8,69.1,0,0,0,48.1,21.1,256.5,1016.3,22,16,244.7,21.3,7,0.58,Partially cloudy
14/4/2017,20.1,12.5,16.1,20.1,12.5,16.1,7.5,58.2,0,0,0,39.2,16.6,251.8,1014.8,2.9,15.9,312.3,27.1,10,0.62,Clear
15/4/2017,22.8,11.8,17.5,22.8,11.8,17.5,6.6,51.3,0,0,0,33.1,19.3,255.9,1014.2,1.2,16,321.9,27.8,10,0.65,Clear
16/4/2017,23.8,13.3,17.5,23.8,13.3,17.5,7.7,55.3,0,0,0,39.2,14.3,256.8,1015.6,2.8,16,305.7,26.3,10,0.68,Clear
